tesla_date,replies_count,positive,negative,article_positive,article_negative,DJ_Price,class
2016-10-03,"","","",1,0,0.003962689339292532,4
2013-02-11,41,27,34,"","",0.0019499664780571518,4
2013-02-11,74,102,68,"","",0.0019499664780571518,4
2013-02-11,75,83,73,"","",0.0019499664780571518,4
2013-02-11,134,212,117,"","",0.0019499664780571518,4
2019-08-07,1525,1917,1442,"","",0.007611253755854032,1
2019-08-07,439,515,345,"","",0.007611253755854032,1
2019-08-07,1317,1081,951,"","",0.007611253755854032,1
2019-08-07,300,393,362,"","",0.007611253755854032,1
2013-02-07,"","","","","",-0.002521585522343549,3
2014-12-11,"","","","","",-0.011329952874989946,5
2013-10-25,"","","","","",0.010081833649491376,6
2013-10-26,135,117,90,"","",0.002912314943443718,6
2013-10-27,"","","","","",0.002912314943443718,6
2015-03-16,"","","","","",0.0049398451435792275,2
2016-11-01,"","","",0,1,-0.007674702804591111,6
2013-04-22,29,151,94,"","",0.002065762190069334,2
2013-07-12,"","","","","",0.0108706892853641,2
2013-07-13,"","","","","",0.0015244685251728693,2
2013-07-14,"","","","","",0.0015244685251728693,2
2015-11-13,"","","","","",-0.02524820418207984,3
2015-11-14,"","","","","",0.002509268783061198,3
2015-11-15,"","","","","",0.002509268783061198,3
2013-03-18,"","","","","",-0.00598935564487534,4
2016-06-16,"","","","","",0.0016634546040061257,4
2012-03-20,3,3,2,"","",-0.004666738059178094,3
2014-02-05,"","","","","",0.004377876085956697,3
2018-07-05,754,433,301,"","","",5
2013-04-19,"","","","","",-0.004862307437634925,1
2013-04-20,"","","","","",0.002065762190069334,1
2013-04-21,"","","","","",0.002065762190069334,1
2014-10-21,"","","","","",0.014759539275249721,5
2017-05-11,611,477,268,0,2,-0.0018641759049952441,3
2017-05-11,677,570,276,0,2,-0.0018641759049952441,3
2013-12-27,"","","","","",0.0065628628897391435,5
2013-12-28,"","","","","",0.0010869538175535874,5
2013-12-29,"","","","","",0.0010869538175535874,5
2012-06-21,"","","","","",-0.02052872571640273,5
2017-08-28,375,277,172,"","",0.0,3
2017-08-28,3034,2632,1715,"","",0.0,3
2017-08-28,275,303,161,"","",0.0,3
2017-08-28,1359,1934,1214,"","",0.0,3
2017-08-28,189,250,145,"","",0.0,3
2019-09-13,"","","","","",0.0,5
2019-09-14,482,995,604,"","",-0.0051383806239498064,5
2019-09-14,764,1019,626,"","",-0.0051383806239498064,5
2019-09-15,951,865,708,"","",-0.0051383806239498064,5
2019-09-15,653,707,577,"","",-0.0051383806239498064,5
2019-08-23,"","","","","",-0.024465173056735966,5
2019-08-24,553,697,525,"","",-0.009006618180970287,5
2019-08-24,782,1647,1026,"","",-0.009006618180970287,5
2019-08-25,"","","","","",-0.009006618180970287,5
2011-06-09,"","","","","",0.004814314827134655,2
2014-08-04,"","","","","",0.0,2
2011-03-03,"","","","","",0.016658761730649674,2
2015-01-15,154,134,129,"","",-0.01637507058411314,4
2015-01-15,439,544,274,"","",-0.01637507058411314,4
2015-01-15,168,217,143,"","",-0.01637507058411314,4
2012-08-20,"","","","","",0.001542460518574784,5
2010-12-15,"","","","","",0.0024699360244958323,1
2012-02-23,"","","","","",0.0014245249204871222,4
2016-11-25,"","","","","","",2
2016-11-26,"","","","","",0.0,2
2016-11-27,"","","","","",0.0,2
2019-03-25,"","","","","",-0.012684261831567083,2
2020-01-23,"","","","","",-0.0035382149304220476,3
2013-07-16,"","","","","",0.0,5
2017-04-28,1370,1604,938,3,1,-0.0024109898410348946,2
2017-04-28,569,444,193,3,1,-0.0024109898410348946,2
2017-04-29,"","","",2,0,-0.0035225764279593476,2
2017-04-30,"","","","","",-0.0035225764279593476,2
2013-04-25,97,116,74,"","",-0.001267720167690956,2
2013-04-25,48,56,33,"","",-0.001267720167690956,2
2018-03-02,"","","","","",-0.019420466632553635,2
2018-03-03,1367,1426,791,"","",0.01967007077712324,2
2018-03-04,"","","","","",0.01967007077712324,2
2014-07-21,"","","","","",0.004333232330413452,2
2017-08-04,"","","","","",0.0038727778541502167,2
2017-08-05,906,1009,665,"","",0.0027213815321125677,2
2017-08-06,307,221,172,"","",0.0027213815321125677,2
2017-08-06,211,211,140,"","",0.0027213815321125677,2
2017-08-06,562,755,438,"","",0.0027213815321125677,2
2010-09-30,"","","","","",-0.006440485342901948,6
2012-12-14,6,23,20,"","",-0.008033159544464843,2
2012-12-14,20,81,44,"","",-0.008033159544464843,2
2012-12-14,25,26,11,"","",-0.008033159544464843,2
2012-12-15,"","","","","",0.004904018336609476,2
2012-12-16,"","","","","",0.004904018336609476,2
2015-01-20,375,405,194,"","","",2
2017-03-14,427,502,305,"","",-0.002962310583564344,2
2019-09-24,2243,2304,1455,"","",-0.0016267162023232277,6
2014-12-04,"","","","","",0.0010737277391280697,5
2014-02-27,"","","","","",0.005703830882455456,6
2018-05-10,577,404,319,"","",0.013949223446613056,5
2018-10-12,3664,5223,3651,"","",-0.0069910517965903266,4
2018-10-12,1423,2930,1698,"","",-0.0069910517965903266,4
2018-10-13,"","","","","",-0.006182397681798814,4
2018-10-14,10637,7550,5173,"","",-0.006182397681798814,4
2018-10-14,3049,2635,1980,"","",-0.006182397681798814,4
2014-06-23,"","","","","",0.0,2
2013-10-15,"","","","","",-0.004157241171664952,4
2011-10-21,"","","","","",0.0266611627041561,2
2011-10-22,"","","","","",0.03208813480112996,2
2011-10-23,"","","","","",0.03208813480112996,2
2015-05-08,"","","",0,1,0.0196667297263211,2
2015-05-09,"","","","","",0.009564666788063286,2
2015-05-10,"","","","","",0.009564666788063286,2
2015-12-15,"","","","","",0.014342722261663056,1
2014-08-12,"","","","","",0.0,3
2014-07-14,105,219,138,"","",0.00810420015758167,4
2014-07-14,122,158,95,"","",0.00810420015758167,4
2014-07-14,84,66,97,"","",0.00810420015758167,4
2015-09-14,114,378,283,"","",0.0024836849888741582,3
2015-09-14,84,112,73,"","",0.0024836849888741582,3
2019-03-21,"","","","","",0.0036617239647401736,5
2019-10-02,1382,2371,1493,"","",-0.03278325975999687,5
2018-06-11,"","","","","",0.004483326923452386,1
2015-12-14,"","","",0,1,-0.011735586565953996,2
2016-11-04,151,182,122,1,0,-0.005032090836404088,2
2016-11-04,216,333,210,1,0,-0.005032090836404088,2
2016-11-04,660,1009,642,1,0,-0.005032090836404088,2
2016-11-04,57,48,36,1,0,-0.005032090836404088,2
2016-11-04,69,87,54,1,0,-0.005032090836404088,2
2016-11-04,53,42,40,1,0,-0.005032090836404088,2
2016-11-05,"","","","","",0.018476324213734904,2
2016-11-06,686,561,359,"","",0.018476324213734904,2
2013-08-01,"","","","","",0.006404273976848118,2
2018-02-28,"","","","","",-0.027455165432305265,6
2014-10-16,142,150,92,"","",-0.01201838822677456,2
2015-05-26,"","","","","","",4
2014-04-25,"","","","","",-0.00860009117444616,5
2014-04-26,61,68,50,"","",-0.003303561358439011,5
2014-04-27,"","","","","",-0.003303561358439011,5
2012-05-15,"","","","","",-0.014548533482897554,5
2019-04-05,317,682,427,"","",0.008071068678964906,2
2019-04-05,331,571,316,"","",0.008071068678964906,2
2019-04-05,2529,1942,1313,"","",0.008071068678964906,2
2019-04-06,685,1297,804,"","",-0.003274650169526649,2
2019-04-06,1380,1779,1182,"","",-0.003274650169526649,2
2019-04-06,1193,1067,784,"","",-0.003274650169526649,2
2019-04-07,1304,1318,884,"","",-0.003274650169526649,2
2016-03-03,"","","",0,1,0.005502909838302909,1
2013-03-13,"","","",0,1,0.0,6
2016-06-06,333,341,195,1,0,0.006771384598976156,1
2013-01-03,"","","","","",0.021905828709162807,5
2016-05-24,"","","","","",0.011367525830012125,2
2012-03-14,"","","","","",0.018597675511081546,5
2017-12-08,943,724,504,"","",0.008813868883587136,2
2017-12-09,"","","","","",0.005059894360276102,2
2017-12-10,"","","","","",0.005059894360276102,2
2019-04-22,2425,1785,1028,"","","",5
2019-04-22,2065,1369,943,"","","",5
2016-11-16,144,141,88,0,1,0.0,2
2016-11-16,546,531,301,0,1,0.0,2
2017-03-06,1078,1036,667,1,0,-0.002589880704468376,3
2017-07-26,735,824,487,"","",0.003348153339176851,5
2017-07-26,611,588,449,"","",0.003348153339176851,5
2018-07-20,"","","","","",-0.0032233090116768038,6
2018-07-21,319,557,327,"","",0.0,6
2018-07-21,661,723,430,"","",0.0,6
2018-07-22,"","","","","",0.0,6
2018-02-02,5215,5980,3303,"","",-0.02154956420734379,5
2018-02-03,971,851,624,"","",-0.06584502155184689,5
2018-02-03,1456,1451,737,"","",-0.06584502155184689,5
2018-02-04,668,699,414,"","",-0.06584502155184689,5
2016-05-06,183,100,101,1,0,0.004310932934581159,4
2016-05-06,221,244,187,1,0,0.004310932934581159,4
2016-05-06,541,390,368,1,0,0.004310932934581159,4
2016-05-06,621,472,618,1,0,0.004310932934581159,4
2016-05-06,186,161,117,1,0,0.004310932934581159,4
2016-05-07,142,121,90,0,1,0.0031506191134756246,4
2016-05-08,"","","","","",0.0031506191134756246,4
2014-11-03,"","","","","",0.009150035268834778,5
2012-02-15,"","","","","",-0.007055699351748755,2
2014-02-28,"","","","","",0.007656010676187694,3
2014-03-01,"","","","","",-0.006464616568573724,3
2014-03-02,"","","","","",-0.006464616568573724,3
2016-08-26,"","","","","",-0.004104254297756432,5
2016-08-27,"","","","","",0.0018989855191249606,5
2016-08-28,"","","",1,0,0.0018989855191249606,5
2012-05-22,81,77,90,"","",0.010805849671680348,2
2012-05-22,20,9,22,"","",0.010805849671680348,2
2012-05-22,27,34,22,"","",0.010805849671680348,2
2012-05-22,12,11,7,"","",0.010805849671680348,2
2012-05-22,23,19,17,"","",0.010805849671680348,2
2012-05-22,427,326,405,"","",0.010805849671680348,2
2012-05-22,42,29,44,"","",0.010805849671680348,2
2012-05-22,14,8,5,"","",0.010805849671680348,2
2012-05-22,53,44,45,"","",0.010805849671680348,2
2014-11-10,"","","","","",0.0031414929911513837,1
2017-01-11,"","","","","",0.0039207243297452975,3
2014-11-13,"","","","","",0.0027287557335378236,2
2018-01-10,"","","","","",0.0022550554523729973,2
2015-05-12,422,502,304,"","",-0.006573030504364033,2
2015-05-12,151,204,91,"","",-0.006573030504364033,2
2018-09-19,779,798,512,"","",0.012637910811308798,1
2018-09-19,786,767,510,"","",0.012637910811308798,1
2018-01-24,2134,2093,1666,"","",0.0014209493017180062,5
2014-06-27,"","","","","",0.0,2
2014-06-28,"","","","","",-0.0012050158058331622,2
2014-06-29,"","","","","",-0.0012050158058331622,2
2012-11-07,30,17,14,"","",-0.013739898611889978,3
2018-09-24,"","","","","",-0.006143743276741032,3
2014-02-06,"","","","","",0.012013875117367092,1
2014-11-28,"","","","","","",6
2014-11-29,"","","","","",-0.0030144890452022195,6
2014-11-30,"","","","","",-0.0030144890452022195,6
2014-12-01,"","","","","",-0.0030144890452022195,5
2019-04-25,505,1582,983,"","",-0.007146798087748224,6
2014-06-26,"","","","","",0.0016917418100278585,3
2019-06-04,"","","","","",0.020218135045884374,1
2019-09-26,2045,2371,1592,"","",0.0,2
2019-09-26,1365,2095,1363,"","",0.0,2
2019-09-26,1687,2652,1466,"","",0.0,2
2019-09-26,1204,1911,1235,"","",0.0,2
2016-12-19,"","","",1,0,-0.001303390728895219,2
2015-05-20,"","","","","",0.0,4
2019-12-06,"","","","","",0.010059462604301796,2
2019-12-07,4106,5249,3988,"","",0.0025115203429008563,2
2019-12-07,3294,2362,1576,"","",0.0025115203429008563,2
2019-12-08,"","","","","",0.0025115203429008563,2
2011-08-30,"","","","","",0.024214429899814233,3
2011-10-19,"","","","","",0.009516372259800142,5
2011-12-01,15,26,19,"","",0.03986071446312872,2
2011-12-01,19,9,11,"","",0.03986071446312872,2
2012-11-20,38,33,24,"","",0.01574866301035122,5
2012-11-20,38,44,28,"","",0.01574866301035122,5
2012-11-20,8,8,7,"","",0.01574866301035122,5
2012-11-20,20,31,10,"","",0.01574866301035122,5
2017-12-01,"","","","","",0.00906932911136874,3
2017-12-02,3749,4666,3180,"","",0.0,3
2017-12-02,855,857,566,"","",0.0,3
2017-12-03,1570,1233,834,"","",0.0,3
2017-12-03,1861,2838,1382,"","",0.0,3
2017-12-03,625,1234,596,"","",0.0,3
2015-06-12,52,54,42,"","",-0.0056901368718569115,3
2015-06-13,"","","","","",-0.013565228502942006,3
2015-06-14,"","","","","",-0.013565228502942006,3
2011-12-09,"","","","","",0.0,4
2011-12-10,"","","","","",0.002113980577070784,4
2011-12-11,"","","","","",0.002113980577070784,4
2010-10-11,"","","","","",0.005648248047677764,4
2016-10-26,960,1773,1517,2,2,0.0,2
2017-12-14,1355,1354,661,"","",0.0,3
2011-01-31,"","","","","",-0.008209149781697195,4
2017-02-03,4744,8482,6357,3,0,0.01073207002331947,2
2017-02-04,541,497,305,1,0,0.004418355659091522,2
2017-02-04,709,724,355,1,0,0.004418355659091522,2
2017-02-04,286,325,237,1,0,0.004418355659091522,2
2017-02-04,1157,919,519,1,0,0.004418355659091522,2
2017-02-05,569,546,383,"","",0.004418355659091522,2
2017-02-05,2692,3668,2415,"","",0.004418355659091522,2
2017-02-05,1173,2174,1360,"","",0.004418355659091522,2
2018-03-16,"","","","","",0.004397448644663251,5
2018-03-17,"","","","","",-0.01070973380487608,5
2018-03-18,"","","","","",-0.01070973380487608,5
2017-01-06,"","","","","",0.0019694403940645256,2
2017-01-07,"","","","","",0.0,2
2017-01-08,228,455,287,0,1,0.0,2
2013-11-15,"","","","","",0.009836663758932418,7
2013-11-16,"","","","","",0.006289894660749448,7
2013-11-17,"","","","","",0.006289894660749448,7
2014-09-09,57,65,32,"","",-0.006878577236384099,4
2014-09-09,164,178,73,"","",-0.006878577236384099,4
2017-12-26,14745,16539,15223,"","","",5
2017-11-16,"","","","","",0.005304122852759324,3
2011-12-21,1,0,2,"","",0.028764061016932838,4
2011-12-21,7,5,9,"","",0.028764061016932838,4
2011-12-21,8,7,2,"","",0.028764061016932838,4
2011-12-21,3,4,1,"","",0.028764061016932838,4
2011-12-21,19,8,5,"","",0.028764061016932838,4
2011-12-21,10,4,4,"","",0.028764061016932838,4
2011-12-21,9,6,7,"","",0.028764061016932838,4
2014-10-03,"","","","","",0.011983382435682585,2
2014-10-04,"","","","","",0.011290839671053106,2
2014-10-05,"","","","","",0.011290839671053106,2
2011-09-14,"","","","","",0.017344224672292543,2
2013-09-12,"","","",1,0,0.007009928600484267,3
2015-01-26,401,1348,751,"","",-0.007511622807017544,2
2016-06-20,152,125,96,"","",0.004027965792468568,3
2015-02-17,"","","","","","",4
2014-08-15,305,439,208,"","",0.0,4
2014-08-16,"","","","","",0.00728183272347624,4
2014-08-17,"","","","","",0.00728183272347624,4
2010-12-09,"","","","","",0.0013747363132073165,5
2016-09-14,"","","",1,1,-0.012496349184671742,2
2016-06-29,183,223,110,"","",0.029328386926789296,2
2016-06-29,120,108,97,"","",0.029328386926789296,2
2017-12-05,"","","","","",-0.009968377813162328,2
2014-03-04,"","","","","",0.00454430930429545,5
2015-04-08,"","","","","",0.0010170614710074686,3
2018-12-12,"","","","","",-0.0077929338651457096,2
2014-08-08,"","","","","",0.006422590495497015,2
2014-08-09,"","","","","",0.012236084338470657,2
2014-08-10,"","","","","",0.012236084338470657,2
2014-03-12,"","","","","",-0.004830297828120524,2
2011-07-18,"","","","","",-0.004177812905874716,2
2011-09-21,"","","","","",-0.024262651171017304,5
2011-02-07,"","","","","",0.008282345084838638,1
2020-01-13,"","","","","",-0.002431842032717981,1
2013-09-24,"","","","","",-0.0076182609484259315,2
2015-09-30,229,257,204,"","",0.017681832112947538,5
2018-10-19,17889,15232,9518,"","",-0.007846219729032962,5
2018-10-19,3250,7192,4762,"","",-0.007846219729032962,5
2018-10-20,"","","","","",-0.004078491053580481,5
2018-10-21,5061,3986,2425,"","",-0.004078491053580481,5
2012-12-03,"","","","","",-0.004334970005427243,3
2017-08-21,1274,1059,711,"","",0.0,5
2017-08-21,373,287,191,"","",0.0,5
2011-01-10,"","","","","",-0.005079154103268731,5
2013-09-25,81,58,45,"","",-0.008393438556863433,2
2013-09-25,45,28,20,"","",-0.008393438556863433,2
2018-10-18,383,569,403,"","",-0.01269826435703483,5
2018-10-18,1559,2456,1123,"","",-0.01269826435703483,5
2011-03-09,"","","","","",0.010526319191663237,5
2018-05-31,482,734,457,"","",-0.0021248404214430474,2
2018-05-31,392,181,127,"","",-0.0021248404214430474,2
2018-05-31,210,223,151,"","",-0.0021248404214430474,2
2018-05-31,1573,925,464,"","",-0.0021248404214430474,2
2018-03-14,2309,3184,1757,"","",-0.01978128928249745,5
2010-08-05,"","","","","",0.004212552220535445,6
2015-08-07,"","","",1,1,-0.009646712869646851,5
2015-08-08,"","","","","",0.011497626465423624,5
2015-08-09,"","","","","",0.011497626465423624,5
2018-06-29,1080,586,356,"","",0.008611164881686473,6
2018-06-29,245,132,118,"","",0.008611164881686473,6
2018-06-29,2731,1697,1510,"","",0.008611164881686473,6
2018-06-29,345,206,97,"","",0.008611164881686473,6
2018-06-29,163,68,42,"","",0.008611164881686473,6
2018-06-29,1489,972,559,"","",0.008611164881686473,6
2018-06-29,400,198,110,"","",0.008611164881686473,6
2018-06-30,"","","","","",0.0,6
2018-07-01,4697,2607,2009,"","",0.0,6
2018-06-20,71,235,136,"","",-0.004271959888186395,5
2018-06-20,171,106,52,"","",-0.004271959888186395,5
2011-01-03,"","","","","",0.008766274381501333,4
2019-06-17,"","","","","",0.0013870771358396345,2
2014-06-06,"","","","","",0.01106022561268733,5
2014-06-07,"","","","","",0.006143776264524647,5
2014-06-08,"","","","","",0.006143776264524647,5
2011-08-12,"","","","","",0.05024953205345121,2
2011-08-13,"","","","","",0.030460954755289742,2
2011-08-14,"","","","","",0.030460954755289742,2
2018-12-17,"","","","","",-0.03339303873051559,6
2015-04-30,"","","",1,0,-0.013992166856344187,5
2012-06-05,17,16,7,"","",0.0,2
2013-07-24,"","","","","",0.0,4
2014-07-25,"","","","","",-0.007690678009679682,3
2014-07-26,167,178,153,"","",-0.005674062838490588,3
2014-07-27,"","","","","",-0.005674062838490588,3
2011-08-03,"","","","","",-0.019236070476143244,7
2014-08-18,"","","","","",0.00728183272347624,5
2017-06-07,1266,1399,682,1,0,0.00133404319739572,2
2018-02-14,"","","","","",0.014391010843199837,2
2015-10-20,"","","","","",0.0,6
2011-03-17,"","","","","",-0.006715792735977268,5
2014-08-05,153,105,76,"","",-0.0038954218491056907,2
2014-08-05,62,74,53,"","",-0.0038954218491056907,2
2014-08-05,52,57,47,"","",-0.0038954218491056907,2
2016-04-25,"","","",1,1,0.0,3
2013-05-10,"","","","","",0.0,0
2013-05-11,"","","","","",0.0,0
2013-05-12,57,64,46,"","",0.0,0
2013-05-12,84,236,105,"","",0.0,0
2014-10-20,"","","","","",0.01745089178091479,2
2016-01-27,"","","","","",0.0032277913381075635,5
2012-09-12,"","","","","",0.005941333749855409,1
2013-06-25,"","","","","",-0.0023980111002067273,2
2013-10-17,"","","","","",0.01324594070974986,3
2019-03-05,"","","","","",-0.01208009743273069,5
2011-07-07,"","","","","",0.012499175021332841,5
2013-01-10,59,62,42,"","",0.010600199064633588,5
2013-01-10,45,59,21,"","",0.010600199064633588,5
2018-08-24,1374,1412,1024,"","",0.002935665844954674,4
2018-08-25,742,708,531,"","",0.014055294055838437,4
2018-08-25,312,332,221,"","",0.014055294055838437,4
2018-08-26,1506,2020,1120,"","",0.014055294055838437,4
2013-01-22,"","","","","","",2
2013-11-20,"","","","","",-0.004584886984434053,5
2018-06-21,1113,1043,637,"","",-0.012493180746045896,6
2018-06-21,715,288,218,"","",-0.012493180746045896,6
2018-05-18,1497,1436,722,"","",-0.0015073506523081055,3
2018-05-18,337,211,123,"","",-0.0015073506523081055,3
2018-05-18,280,170,113,"","",-0.0015073506523081055,3
2018-05-19,1260,1110,792,"","",0.012367322872334077,3
2018-05-20,1085,1608,1092,"","",0.012367322872334077,3
2018-05-20,422,398,257,"","",0.012367322872334077,3
2018-05-20,342,227,149,"","",0.012367322872334077,3
2018-05-20,1042,2109,1387,"","",0.012367322872334077,3
2018-05-20,1180,883,578,"","",0.012367322872334077,3
2010-12-14,"","","","","",0.006170339697881182,5
2011-08-02,"","","","","",-0.022858579276840568,6
2012-05-18,"","","","","",-0.01817229789437456,2
2012-05-19,93,98,76,"","",0.004939390904727268,2
2012-05-19,45,30,47,"","",0.004939390904727268,2
2012-05-20,"","","","","",0.004939390904727268,2
2015-09-11,"","","","","",0.011107137380673923,2
2015-09-12,585,626,382,"","",0.0024836849888741582,2
2015-09-13,153,177,115,"","",0.0024836849888741582,2
2018-05-07,1107,1173,610,"","",0.020619947977709784,2
2014-05-06,"","","","","",-0.0065858337497539336,6
2018-09-13,502,1979,1255,"","",0.006037919786592982,2
2013-08-19,"","","","","",-0.006738104506337594,2
2015-12-01,"","","","","",0.004803153113519678,3
2020-01-16,1259,1432,985,"","",0.013696026996587719,2
2019-01-25,2541,1995,1441,"","",0.006397011030644564,3
2019-01-25,1834,1570,1068,"","",0.006397011030644564,3
2019-01-25,1033,1109,867,"","",0.006397011030644564,3
2019-01-26,"","","","","",-0.006440186166736762,3
2019-01-27,18553,12475,9579,"","",-0.006440186166736762,3
2019-01-27,1623,1873,1207,"","",-0.006440186166736762,3
2019-01-27,1094,964,453,"","",-0.006440186166736762,3
2019-01-27,1168,1632,1071,"","",-0.006440186166736762,3
2012-01-06,18,23,12,"","",-0.0047107442305886656,3
2012-01-06,9,13,6,"","",-0.0047107442305886656,3
2012-01-06,11,14,12,"","",-0.0047107442305886656,3
2012-01-07,"","","","","",-0.001189588947983543,3
2012-01-08,"","","","","",-0.001189588947983543,3
2018-07-02,"","","","","",0.0,7
2018-11-20,2295,3532,1989,"","",-0.036505454650621154,5
2019-09-18,1726,1709,923,"","",0.005070726892648234,3
2012-05-29,"","","","","","",2
2019-08-12,"","","","","",-0.016731172397529328,3
2012-04-17,"","","","","",0.020594710919675747,3
2015-10-08,"","","","","",0.014598271228299558,5
2016-05-04,"","","",1,0,-0.012282094169243037,6
2012-03-15,15,16,26,"","",0.005737915464165375,3
2012-03-15,25,21,20,"","",0.005737915464165375,3
2012-03-15,2,1,2,"","",0.005737915464165375,3
2013-10-04,298,493,194,"","",-0.003612716203266512,2
2013-10-05,"","","","","",-0.0038973458815340233,2
2013-10-06,"","","","","",-0.0038973458815340233,2
2017-10-30,"","","","","",-0.0030069362609575325,2
2017-11-28,1115,7410,4133,"","",0.012051681623051341,5
2010-10-28,"","","","","",-0.0048753799477145076,2
2013-05-06,229,210,151,"","",0.009257919222984001,5
2013-05-06,36,38,22,"","",0.009257919222984001,5
2018-01-03,690,898,609,"","",0.004568039062264439,5
2018-01-03,3256,3093,1966,"","",0.004568039062264439,5
2014-05-05,"","","","","",-0.0019193581824729908,5
2018-09-21,5392,5811,3939,"","",0.008450773932517539,3
2018-09-21,821,732,533,"","",0.008450773932517539,3
2018-09-22,"","","","","",-0.006143743276741032,3
2018-09-23,"","","","","",-0.006143743276741032,3
2016-08-22,143,170,141,"","",-0.002999703539669093,3
2011-09-26,"","","","","",0.028985139334885966,5
2012-10-17,"","","","","",0.009919677067064979,4
2017-05-24,"","","","","",0.004962056428632747,2
2016-05-10,"","","","","",0.010397969102630302,3
2013-02-08,12,5,9,"","",0.0,5
2013-02-08,5,4,4,"","",0.0,5
2013-02-08,43,65,27,"","",0.0,5
2013-02-09,59,52,47,"","",0.0019499664780571518,5
2013-02-10,9,7,3,"","",0.0019499664780571518,5
2012-10-23,"","","","","",-0.01811637608370803,3
2018-08-16,648,550,403,"","",0.012813814068780108,7
2018-08-16,2862,2082,1248,"","",0.012813814068780108,7
2018-07-27,"","","","","",0.0,6
2018-07-28,236,245,148,"","",-0.008373240711786302,6
2018-07-29,1800,828,396,"","",-0.008373240711786302,6
2018-07-29,4144,2741,1687,"","",-0.008373240711786302,6
2018-07-29,483,320,180,"","",-0.008373240711786302,6
2014-01-13,"","","","","",-0.011892745861265088,0
2014-10-02,320,329,229,"","",-0.014049511754881191,2
2014-10-02,2125,2558,873,"","",-0.014049511754881191,2
2019-04-15,1804,2655,1749,"","",0.001023624124391598,2
2019-04-15,2368,2669,2129,"","",0.001023624124391598,2
2018-10-29,3567,5083,3043,"","",-0.013214645719159071,5
2016-01-19,386,355,287,"","","",5
2013-02-26,25,20,18,"","",-0.0071740241608461265,2
2013-08-02,"","","","","",0.009965959815171913,1
2013-08-03,"","","","","",0.0,1
2013-08-04,"","","","","",0.0,1
2013-02-19,11,14,11,"","","",2
2018-11-08,"","","","","",0.015617828710333443,3
2013-09-05,142,157,63,"","",0.00708316966674168,5
2013-09-05,397,782,230,"","",0.00708316966674168,5
2013-10-16,"","","","","",0.004805806054530564,5
2014-08-27,"","","","","",0.0024848080103010498,3
2019-08-13,"","","","","",0.004203300635853707,5
2014-08-22,"","","","","",0.0010209588664435614,2
2014-08-23,337,399,293,"","",0.002265465357512053,2
2014-08-23,256,365,208,"","",0.002265465357512053,2
2014-08-24,"","","",0,1,0.002265465357512053,2
2019-04-23,919,3066,1871,"","",0.005492903311552189,4
2019-04-23,565,5011,3346,"","",0.005492903311552189,4
2019-04-23,830,3012,2004,"","",0.005492903311552189,4
2015-02-02,"","","","","",-0.0032043996547434592,1
2014-07-08,"","","","","",-0.009213109646558,2
2017-01-20,"","","",0,1,0.0,2
2017-01-21,95,80,56,"","",0.0,2
2017-01-21,249,752,473,"","",0.0,2
2017-01-21,139,104,47,"","",0.0,2
2017-01-22,"","","","","",0.0,2
2019-12-03,"","","","","",-0.021591437076241435,3
2018-08-13,"","","","","",-0.008404733753471344,5
2017-07-18,"","","","","",-0.0027382968752214694,2
2011-09-30,"","","","","",-0.009026791203445355,5
2011-10-01,"","","","","",-0.044566556006772694,5
2011-10-02,"","","","","",-0.044566556006772694,5
2014-10-27,"","","",0,1,0.008448765401157373,2
2015-12-11,240,198,166,"","",-0.013031313672311615,5
2015-12-12,"","","",1,0,-0.011735586565953996,5
2015-12-13,"","","","","",-0.011735586565953996,5
2013-05-16,"","","","","",0.00140348354347817,5
2019-10-03,774,914,617,"","",-0.008507587560716746,4
2019-12-05,"","","","","",0.001561743427825042,3
2015-04-06,157,223,99,"","","",2
2015-04-06,97,97,74,"","","",2
2011-04-18,"","","","","",-0.006825989298666224,3
2016-07-25,"","","","","",-0.0016783411435557362,2
2013-06-24,"","","","","",-0.006846632869937727,1
2012-11-05,"","","","","",-0.009082077958536857,2
2018-10-26,1466,1913,1171,"","",-0.001949687282571929,1
2018-10-26,4173,4396,2250,"","",-0.001949687282571929,1
2018-10-27,1545,1287,911,"","",-0.013214645719159071,1
2018-10-27,3123,3241,2228,"","",-0.013214645719159071,1
2018-10-27,396,341,210,"","",-0.013214645719159071,1
2018-10-28,"","","","","",-0.013214645719159071,1
2016-05-13,"","","",1,0,-0.00992590173038587,3
2016-05-14,81,114,87,"","",0.0,3
2016-05-14,134,113,80,"","",0.0,3
2016-05-15,271,310,238,"","",0.0,3
2016-08-08,"","","",0,1,0.006873316880052013,3
2018-09-20,472,1600,1133,"","",0.014042257834576853,5
2017-06-26,452,334,318,"","",0.0013390845426490526,6
2017-08-29,866,819,555,"","",0.00150551428489637,2
2014-10-22,"","","","","",0.0033701643843542183,3
2018-05-11,483,262,191,"","",0.009739471190769863,6
2018-05-11,859,967,530,"","",0.009739471190769863,6
2018-05-12,"","","","","",0.005685672867994949,6
2018-05-13,252,191,158,1,0,0.005685672867994949,6
2012-12-18,"","","","","",0.016428416255440167,2
2017-09-25,359,341,221,"","",-0.0017005618867754247,5
2017-09-25,386,155,136,"","",-0.0017005618867754247,5
2015-11-20,760,996,657,1,0,0.004734006378874868,5
2015-11-20,204,234,145,1,0,0.004734006378874868,5
2015-11-21,"","","","","",0.0033796048272264597,5
2015-11-22,"","","","","",0.0033796048272264597,5
